fold,sample_id,obj_name,baseline_miou,original_miou,original_iter,original_non_degraded,original_fallback,original_delta_vs_baseline,original_delta_vs_original,support_fg_miou,support_fg_iter,support_fg_fallback,support_fg_non_degraded,support_fg_delta_vs_baseline,support_fg_delta_vs_original,support_decoder_fg_miou,support_decoder_fg_iter,support_decoder_fg_fallback,support_decoder_fg_non_degraded,support_decoder_fg_delta_vs_baseline,support_decoder_fg_delta_vs_original
0,fold0:946_class-0,946_class-0,0.99224102,0.94418907,3,0,0,-0.04805195,0.00000000,0.94418907,3,0,0,-0.04805195,0.00000000,0.94418907,3,0,0,-0.04805195,0.00000000
0,fold0:947_class-0,947_class-0,0.99840248,0.99840248,0,1,0,0.00000000,0.00000000,0.99840248,0,0,1,0.00000000,0.00000000,0.99840248,0,0,1,0.00000000,0.00000000
0,fold0:948_class-1,948_class-1,0.47893485,0.41960633,1,0,0,-0.05932853,0.00000000,0.47893485,0,1,1,0.00000000,0.05932853,0.47893485,0,1,1,0.00000000,0.05932853
0,fold0:949_class-3,949_class-3,0.36700112,0.35021865,4,0,0,-0.01678246,0.00000000,0.35021865,4,0,0,-0.01678246,0.00000000,0.35021865,4,0,0,-0.01678246,0.00000000
0,fold0:950_class-1,950_class-1,0.38194460,0.33741200,3,0,0,-0.04453260,0.00000000,0.38194460,0,1,1,0.00000000,0.04453260,0.38194460,0,1,1,0.00000000,0.04453260
0,fold0:951_class-0,951_class-0,0.97900569,0.91722792,2,0,0,-0.06177777,0.00000000,0.97900569,0,1,1,0.00000000,0.06177777,0.97900569,0,1,1,0.00000000,0.06177777
0,fold0:952_class-0,952_class-0,0.80541426,0.74461305,2,0,0,-0.06080121,0.00000000,0.80541426,0,1,1,0.00000000,0.06080121,0.80541426,0,1,1,0.00000000,0.06080121
0,fold0:953_class-0,953_class-0,0.84627175,0.46681342,1,0,0,-0.37945834,0.00000000,0.46681342,1,0,0,-0.37945834,0.00000000,0.84627175,0,1,1,0.00000000,0.37945834
0,fold0:954_class-2,954_class-2,0.52843893,0.88466710,5,1,0,0.35622817,0.00000000,0.88466710,5,0,1,0.35622817,0.00000000,0.88466710,5,0,1,0.35622817,0.00000000
0,fold0:955_class-2,955_class-2,0.95222318,0.95222318,0,1,0,0.00000000,0.00000000,0.95222318,0,0,1,0.00000000,0.00000000,0.95222318,0,0,1,0.00000000,0.00000000
0,fold0:956_class-0,956_class-0,0.99445498,0.99445498,0,1,0,0.00000000,0.00000000,0.99445498,0,0,1,0.00000000,0.00000000,0.99445498,0,0,1,0.00000000,0.00000000
0,fold0:957_class-2,957_class-2,0.99435925,0.99435925,0,1,0,0.00000000,0.00000000,0.99435925,0,0,1,0.00000000,0.00000000,0.99435925,0,0,1,0.00000000,0.00000000
0,fold0:958_class-4,958_class-4,0.99964356,0.82871604,5,0,0,-0.17092752,0.00000000,0.82871604,5,0,0,-0.17092752,0.00000000,0.82871604,5,0,0,-0.17092752,0.00000000
0,fold0:959_class-2,959_class-2,0.99462211,0.96082044,4,0,0,-0.03380167,0.00000000,0.99462211,0,1,1,0.00000000,0.03380167,0.99462211,0,1,1,0.00000000,0.03380167
0,fold0:960_class-0,960_class-0,0.99757850,0.99757850,0,1,0,0.00000000,0.00000000,0.99757850,0,0,1,0.00000000,0.00000000,0.99757850,0,0,1,0.00000000,0.00000000
0,fold0:961_class-3,961_class-3,0.66725475,0.66725475,0,1,0,0.00000000,0.00000000,0.66725475,0,0,1,0.00000000,0.00000000,0.66725475,0,0,1,0.00000000,0.00000000
0,fold0:962_class-0,962_class-0,0.99222374,0.99222374,0,1,0,0.00000000,0.00000000,0.99222374,0,0,1,0.00000000,0.00000000,0.99222374,0,0,1,0.00000000,0.00000000
0,fold0:963_class-2,963_class-2,0.48158452,0.72527528,1,1,0,0.24369076,0.00000000,0.48158452,0,1,1,0.00000000,-0.24369076,0.48158452,0,1,1,0.00000000,-0.24369076
0,fold0:964_class-4,964_class-4,0.39954722,0.42717850,1,1,0,0.02763128,0.00000000,0.42717850,1,0,1,0.02763128,0.00000000,0.42717850,1,0,1,0.02763128,0.00000000
0,fold0:965_class-2,965_class-2,0.41785648,0.41785648,0,1,0,0.00000000,0.00000000,0.41785648,0,0,1,0.00000000,0.00000000,0.41785648,0,0,1,0.00000000,0.00000000
0,fold0:966_class-1,966_class-1,0.78388125,0.68736351,5,0,0,-0.09651774,0.00000000,0.68736351,5,0,0,-0.09651774,0.00000000,0.78388125,0,1,1,0.00000000,0.09651774
0,fold0:967_class-0,967_class-0,0.01740834,0.93591082,1,1,0,0.91850248,0.00000000,0.93591082,1,0,1,0.91850248,0.00000000,0.01740834,0,1,1,0.00000000,-0.91850248
0,fold0:968_class-3,968_class-3,0.84089428,0.55331707,5,0,0,-0.28757721,0.00000000,0.55331707,5,0,0,-0.28757721,0.00000000,0.55331707,5,0,0,-0.28757721,0.00000000
0,fold0:969_class-4,969_class-4,0.31379202,0.30940422,2,0,0,-0.00438780,0.00000000,0.31379202,0,1,1,0.00000000,0.00438780,0.31379202,0,1,1,0.00000000,0.00438780
0,fold0:970_class-3,970_class-3,0.98935461,0.66629738,3,0,0,-0.32305723,0.00000000,0.98935461,0,1,1,0.00000000,0.32305723,0.98935461,0,1,1,0.00000000,0.32305723
0,fold0:971_class-0,971_class-0,0.88155288,0.81679535,3,0,0,-0.06475753,0.00000000,0.81679535,3,0,0,-0.06475753,0.00000000,0.81679535,3,0,0,-0.06475753,0.00000000
0,fold0:972_class-0,972_class-0,0.99829352,0.95004529,3,0,0,-0.04824823,0.00000000,0.99829352,0,1,1,0.00000000,0.04824823,0.99829352,0,1,1,0.00000000,0.04824823
0,fold0:973_class-4,973_class-4,0.99483043,0.96907246,5,0,0,-0.02575797,0.00000000,0.99483043,0,1,1,0.00000000,0.02575797,0.99483043,0,1,1,0.00000000,0.02575797
0,fold0:974_class-4,974_class-4,0.98456949,0.95920026,1,0,0,-0.02536923,0.00000000,0.95920026,1,0,0,-0.02536923,0.00000000,0.95920026,1,0,0,-0.02536923,0.00000000
0,fold0:975_class-4,975_class-4,0.00001135,0.00001135,0,1,0,0.00000000,0.00000000,0.00001135,0,0,1,0.00000000,0.00000000,0.00001135,0,0,1,0.00000000,0.00000000
0,fold0:976_class-2,976_class-2,0.81241775,0.76800644,2,0,0,-0.04441130,0.00000000,0.81241775,0,1,1,0.00000000,0.04441130,0.81241775,0,1,1,0.00000000,0.04441130
0,fold0:977_class-2,977_class-2,0.77450252,0.34294355,3,0,0,-0.43155897,0.00000000,0.34294355,3,0,0,-0.43155897,0.00000000,0.34294355,3,0,0,-0.43155897,0.00000000
0,fold0:978_class-3,978_class-3,0.80270410,0.92562366,4,1,0,0.12291956,0.00000000,0.80270410,0,1,1,0.00000000,-0.12291956,0.80270410,0,1,1,0.00000000,-0.12291956
0,fold0:979_class-3,979_class-3,0.69022405,0.69022405,0,1,0,0.00000000,0.00000000,0.69022405,0,0,1,0.00000000,0.00000000,0.69022405,0,0,1,0.00000000,0.00000000
0,fold0:980_class-4,980_class-4,0.33129430,0.15623058,5,0,0,-0.17506371,0.00000000,0.15623058,5,0,0,-0.17506371,0.00000000,0.15623058,5,0,0,-0.17506371,0.00000000
0,fold0:981_class-2,981_class-2,0.74845672,0.52175492,3,0,0,-0.22670180,0.00000000,0.74845672,0,1,1,0.00000000,0.22670180,0.74845672,0,1,1,0.00000000,0.22670180
0,fold0:982_class-3,982_class-3,0.60941458,0.53950495,4,0,0,-0.06990963,0.00000000,0.53950495,4,0,0,-0.06990963,0.00000000,0.53950495,4,0,0,-0.06990963,0.00000000
0,fold0:983_class-3,983_class-3,0.50717109,0.49914140,4,0,0,-0.00802970,0.00000000,0.49914140,4,0,0,-0.00802970,0.00000000,0.49914140,4,0,0,-0.00802970,0.00000000
0,fold0:984_class-2,984_class-2,0.91374910,0.83527231,4,0,0,-0.07847679,0.00000000,0.83527231,4,0,0,-0.07847679,0.00000000,0.83527231,4,0,0,-0.07847679,0.00000000
0,fold0:985_class-4,985_class-4,0.99877542,0.97448719,2,0,0,-0.02428824,0.00000000,0.99877542,0,1,1,0.00000000,0.02428824,0.99877542,0,1,1,0.00000000,0.02428824
0,fold0:986_class-2,986_class-2,0.67452186,0.65807468,4,0,0,-0.01644719,0.00000000,0.67452186,0,1,1,0.00000000,0.01644719,0.67452186,0,1,1,0.00000000,0.01644719
0,fold0:987_class-0,987_class-0,0.99514419,0.99514419,0,1,0,0.00000000,0.00000000,0.99514419,0,0,1,0.00000000,0.00000000,0.99514419,0,0,1,0.00000000,0.00000000
0,fold0:988_class-4,988_class-4,0.36699960,0.60244513,2,1,0,0.23544553,0.00000000,0.60244513,2,0,1,0.23544553,0.00000000,0.60244513,2,0,1,0.23544553,0.00000000
0,fold0:989_class-1,989_class-1,0.85570037,0.85570037,0,1,0,0.00000000,0.00000000,0.85570037,0,0,1,0.00000000,0.00000000,0.85570037,0,0,1,0.00000000,0.00000000
0,fold0:990_class-3,990_class-3,0.43383667,0.40097606,1,0,0,-0.03286061,0.00000000,0.43383667,0,1,1,0.00000000,0.03286061,0.43383667,0,1,1,0.00000000,0.03286061
0,fold0:991_class-0,991_class-0,0.34322241,0.32378200,2,0,0,-0.01944041,0.00000000,0.32378200,2,0,0,-0.01944041,0.00000000,0.34322241,0,1,1,0.00000000,0.01944041
0,fold0:992_class-4,992_class-4,0.53130168,0.52082825,1,0,0,-0.01047343,0.00000000,0.52082825,1,0,0,-0.01047343,0.00000000,0.52082825,1,0,0,-0.01047343,0.00000000
0,fold0:993_class-0,993_class-0,0.99628943,0.95070606,1,0,0,-0.04558337,0.00000000,0.99628943,0,1,1,0.00000000,0.04558337,0.99628943,0,1,1,0.00000000,0.04558337
0,fold0:994_class-0,994_class-0,0.99930739,0.99930739,0,1,0,0.00000000,0.00000000,0.99930739,0,0,1,0.00000000,0.00000000,0.99930739,0,0,1,0.00000000,0.00000000
0,fold0:995_class-0,995_class-0,0.96922469,0.92120194,5,0,0,-0.04802275,0.00000000,0.92120194,5,0,0,-0.04802275,0.00000000,0.96922469,0,1,1,0.00000000,0.04802275
0,fold0:996_class-1,996_class-1,0.54345715,0.46274957,4,0,0,-0.08070758,0.00000000,0.54345715,0,1,1,0.00000000,0.08070758,0.54345715,0,1,1,0.00000000,0.08070758
0,fold0:997_class-4,997_class-4,0.77722740,0.77722740,0,1,0,0.00000000,0.00000000,0.77722740,0,0,1,0.00000000,0.00000000,0.77722740,0,0,1,0.00000000,0.00000000
0,fold0:998_class-2,998_class-2,0.41930848,0.89565754,4,1,0,0.47634906,0.00000000,0.89565754,4,0,1,0.47634906,0.00000000,0.89565754,4,0,1,0.47634906,0.00000000
0,fold0:999_class-2,999_class-2,0.92862600,0.97337097,3,1,0,0.04474497,0.00000000,0.92862600,0,1,1,0.00000000,-0.04474497,0.92862600,0,1,1,0.00000000,-0.04474497
1,fold1:0_class-8,0_class-8,0.46577278,0.46577278,0,1,0,0.00000000,0.00000000,0.46577278,0,0,1,0.00000000,0.00000000,0.46577278,0,0,1,0.00000000,0.00000000
1,fold1:1_class-9,1_class-9,0.03341489,0.26407629,1,1,0,0.23066141,0.00000000,0.26407629,1,0,1,0.23066141,0.00000000,0.26407629,1,0,1,0.23066141,0.00000000
1,fold1:2_class-9,2_class-9,0.96193027,0.93246686,1,0,0,-0.02946341,0.00000000,0.96193027,0,1,1,0.00000000,0.02946341,0.96193027,0,1,1,0.00000000,0.02946341
1,fold1:3_class-5,3_class-5,0.94481146,0.88327479,5,0,0,-0.06153667,0.00000000,0.94481146,0,1,1,0.00000000,0.06153667,0.94481146,0,1,1,0.00000000,0.06153667
1,fold1:4_class-6,4_class-6,0.12017425,0.11622206,5,0,0,-0.00395219,0.00000000,0.12017425,0,1,1,0.00000000,0.00395219,0.12017425,0,1,1,0.00000000,0.00395219
1,fold1:5_class-5,5_class-5,0.41112831,0.41112831,0,1,0,0.00000000,0.00000000,0.41112831,0,0,1,0.00000000,0.00000000,0.41112831,0,0,1,0.00000000,0.00000000
1,fold1:6_class-6,6_class-6,0.28912911,0.29241526,1,1,0,0.00328615,0.00000000,0.29241526,1,0,1,0.00328615,0.00000000,0.29241526,1,0,1,0.00328615,0.00000000
1,fold1:7_class-8,7_class-8,0.38028595,0.34502903,2,0,0,-0.03525692,0.00000000,0.38028595,0,1,1,0.00000000,0.03525692,0.38028595,0,1,1,0.00000000,0.03525692
1,fold1:8_class-8,8_class-8,0.38032398,0.43266565,4,1,0,0.05234167,0.00000000,0.43266565,4,0,1,0.05234167,0.00000000,0.43266565,4,0,1,0.05234167,0.00000000
1,fold1:9_class-9,9_class-9,0.79679775,0.74699986,2,0,0,-0.04979789,0.00000000,0.74699986,2,0,0,-0.04979789,0.00000000,0.79679775,0,1,1,0.00000000,0.04979789
1,fold1:10_class-6,10_class-6,0.91672838,0.89584059,3,0,0,-0.02088779,0.00000000,0.91672838,0,1,1,0.00000000,0.02088779,0.91672838,0,1,1,0.00000000,0.02088779
1,fold1:11_class-8,11_class-8,0.45788577,0.44665846,3,0,0,-0.01122731,0.00000000,0.45788577,0,1,1,0.00000000,0.01122731,0.45788577,0,1,1,0.00000000,0.01122731
1,fold1:12_class-8,12_class-8,0.37238136,0.35511559,2,0,0,-0.01726577,0.00000000,0.35511559,2,0,0,-0.01726577,0.00000000,0.35511559,2,0,0,-0.01726577,0.00000000
1,fold1:13_class-8,13_class-8,0.41297784,0.35061386,5,0,0,-0.06236398,0.00000000,0.41297784,0,1,1,0.00000000,0.06236398,0.41297784,0,1,1,0.00000000,0.06236398
1,fold1:14_class-7,14_class-7,0.48321426,0.95170808,5,1,0,0.46849382,0.00000000,0.95170808,5,0,1,0.46849382,0.00000000,0.95170808,5,0,1,0.46849382,0.00000000
1,fold1:15_class-7,15_class-7,0.98629689,0.95571339,3,0,0,-0.03058350,0.00000000,0.98629689,0,1,1,0.00000000,0.03058350,0.98629689,0,1,1,0.00000000,0.03058350
1,fold1:16_class-5,16_class-5,0.67675620,0.67675620,0,1,0,0.00000000,0.00000000,0.67675620,0,0,1,0.00000000,0.00000000,0.67675620,0,0,1,0.00000000,0.00000000
1,fold1:17_class-7,17_class-7,0.33611643,0.39049542,1,1,0,0.05437899,0.00000000,0.33611643,0,1,1,0.00000000,-0.05437899,0.33611643,0,1,1,0.00000000,-0.05437899
1,fold1:18_class-9,18_class-9,0.44590500,0.43840468,1,0,0,-0.00750032,0.00000000,0.44590500,0,1,1,0.00000000,0.00750032,0.44590500,0,1,1,0.00000000,0.00750032
1,fold1:19_class-7,19_class-7,0.95664829,0.92068207,1,0,0,-0.03596622,0.00000000,0.92068207,1,0,0,-0.03596622,0.00000000,0.92068207,1,0,0,-0.03596622,0.00000000
1,fold1:20_class-7,20_class-7,0.82891977,0.52836645,4,0,0,-0.30055332,0.00000000,0.52836645,4,0,0,-0.30055332,0.00000000,0.82891977,0,1,1,0.00000000,0.30055332
1,fold1:21_class-5,21_class-5,0.11532512,0.00448386,1,0,0,-0.11084126,0.00000000,0.11532512,0,1,1,0.00000000,0.11084126,0.11532512,0,1,1,0.00000000,0.11084126
1,fold1:22_class-7,22_class-7,0.60925376,0.58212709,1,0,0,-0.02712667,0.00000000,0.58212709,1,0,0,-0.02712667,0.00000000,0.58212709,1,0,0,-0.02712667,0.00000000
1,fold1:23_class-6,23_class-6,0.21875466,0.32237145,2,1,0,0.10361679,0.00000000,0.32237145,2,0,1,0.10361679,0.00000000,0.32237145,2,0,1,0.10361679,0.00000000
1,fold1:24_class-9,24_class-9,0.99198687,0.93576568,4,0,0,-0.05622119,0.00000000,0.99198687,0,1,1,0.00000000,0.05622119,0.99198687,0,1,1,0.00000000,0.05622119
1,fold1:25_class-8,25_class-8,0.52265179,0.50063401,1,0,0,-0.02201778,0.00000000,0.50063401,1,0,0,-0.02201778,0.00000000,0.52265179,0,1,1,0.00000000,0.02201778
1,fold1:26_class-6,26_class-6,0.37708688,0.38118234,2,1,0,0.00409546,0.00000000,0.37708688,0,1,1,0.00000000,-0.00409546,0.37708688,0,1,1,0.00000000,-0.00409546
1,fold1:27_class-5,27_class-5,0.45037419,0.44430059,1,0,0,-0.00607359,0.00000000,0.45037419,0,1,1,0.00000000,0.00607359,0.45037419,0,1,1,0.00000000,0.00607359
1,fold1:28_class-7,28_class-7,0.36212334,0.38860774,3,1,0,0.02648440,0.00000000,0.38860774,3,0,1,0.02648440,0.00000000,0.36212334,0,1,1,0.00000000,-0.02648440
1,fold1:29_class-5,29_class-5,0.94195747,0.92322165,4,0,0,-0.01873583,0.00000000,0.94195747,0,1,1,0.00000000,0.01873583,0.94195747,0,1,1,0.00000000,0.01873583
1,fold1:30_class-6,30_class-6,0.39140859,0.39140859,0,1,0,0.00000000,0.00000000,0.39140859,0,0,1,0.00000000,0.00000000,0.39140859,0,0,1,0.00000000,0.00000000
1,fold1:31_class-7,31_class-7,0.96819735,0.96819735,0,1,0,0.00000000,0.00000000,0.96819735,0,0,1,0.00000000,0.00000000,0.96819735,0,0,1,0.00000000,0.00000000
1,fold1:32_class-5,32_class-5,0.63622314,0.62033445,3,0,0,-0.01588869,0.00000000,0.62033445,3,0,0,-0.01588869,0.00000000,0.62033445,3,0,0,-0.01588869,0.00000000
1,fold1:33_class-9,33_class-9,0.63238001,0.58567321,1,0,0,-0.04670680,0.00000000,0.58567321,1,0,0,-0.04670680,0.00000000,0.63238001,0,1,1,0.00000000,0.04670680
1,fold1:34_class-5,34_class-5,0.99533796,0.95481843,5,0,0,-0.04051954,0.00000000,0.95481843,5,0,0,-0.04051954,0.00000000,0.95481843,5,0,0,-0.04051954,0.00000000
1,fold1:35_class-6,35_class-6,0.37158331,0.37158331,0,1,0,0.00000000,0.00000000,0.37158331,0,0,1,0.00000000,0.00000000,0.37158331,0,0,1,0.00000000,0.00000000
1,fold1:36_class-5,36_class-5,0.35666481,0.34303728,2,0,0,-0.01362753,0.00000000,0.35666481,0,1,1,0.00000000,0.01362753,0.35666481,0,1,1,0.00000000,0.01362753
1,fold1:37_class-5,37_class-5,0.96718860,0.74084795,4,0,0,-0.22634065,0.00000000,0.96718860,0,1,1,0.00000000,0.22634065,0.96718860,0,1,1,0.00000000,0.22634065
1,fold1:38_class-5,38_class-5,0.86263782,0.76936710,4,0,0,-0.09327072,0.00000000,0.86263782,0,1,1,0.00000000,0.09327072,0.86263782,0,1,1,0.00000000,0.09327072
1,fold1:39_class-9,39_class-9,0.99076480,0.11946610,4,0,0,-0.87129870,0.00000000,0.11946610,4,0,0,-0.87129870,0.00000000,0.11946610,4,0,0,-0.87129870,0.00000000
1,fold1:40_class-6,40_class-6,0.32272434,0.27628013,2,0,0,-0.04644421,0.00000000,0.27628013,2,0,0,-0.04644421,0.00000000,0.27628013,2,0,0,-0.04644421,0.00000000
1,fold1:41_class-7,41_class-7,0.99700928,0.96640980,3,0,0,-0.03059947,0.00000000,0.96640980,3,0,0,-0.03059947,0.00000000,0.96640980,3,0,0,-0.03059947,0.00000000
1,fold1:42_class-8,42_class-8,0.43138954,0.43440086,1,1,0,0.00301132,0.00000000,0.43440086,1,0,1,0.00301132,0.00000000,0.43440086,1,0,1,0.00301132,0.00000000
1,fold1:43_class-8,43_class-8,0.33770978,0.40041706,5,1,0,0.06270728,0.00000000,0.40041706,5,0,1,0.06270728,0.00000000,0.40041706,5,0,1,0.06270728,0.00000000
1,fold1:44_class-8,44_class-8,0.53888077,0.52494216,1,0,0,-0.01393861,0.00000000,0.52494216,1,0,0,-0.01393861,0.00000000,0.52494216,1,0,0,-0.01393861,0.00000000
1,fold1:45_class-8,45_class-8,0.58927202,0.38267168,1,0,0,-0.20660034,0.00000000,0.58927202,0,1,1,0.00000000,0.20660034,0.58927202,0,1,1,0.00000000,0.20660034
1,fold1:46_class-8,46_class-8,0.47674987,0.47674987,0,1,0,0.00000000,0.00000000,0.47674987,0,0,1,0.00000000,0.00000000,0.47674987,0,0,1,0.00000000,0.00000000
1,fold1:47_class-7,47_class-7,0.98067713,0.98067713,0,1,0,0.00000000,0.00000000,0.98067713,0,0,1,0.00000000,0.00000000,0.98067713,0,0,1,0.00000000,0.00000000
1,fold1:48_class-7,48_class-7,0.40118715,0.34295189,5,0,0,-0.05823526,0.00000000,0.34295189,5,0,0,-0.05823526,0.00000000,0.34295189,5,0,0,-0.05823526,0.00000000
1,fold1:49_class-6,49_class-6,0.33138850,0.33138850,0,1,0,0.00000000,0.00000000,0.33138850,0,0,1,0.00000000,0.00000000,0.33138850,0,0,1,0.00000000,0.00000000
1,fold1:50_class-9,50_class-9,0.28937721,0.28516367,2,0,0,-0.00421354,0.00000000,0.28516367,2,0,0,-0.00421354,0.00000000,0.28937721,0,1,1,0.00000000,0.00421354
1,fold1:51_class-6,51_class-6,0.86628783,0.86628783,0,1,0,0.00000000,0.00000000,0.86628783,0,0,1,0.00000000,0.00000000,0.86628783,0,0,1,0.00000000,0.00000000
1,fold1:52_class-6,52_class-6,0.40261501,0.37781528,1,0,0,-0.02479973,0.00000000,0.37781528,1,0,0,-0.02479973,0.00000000,0.37781528,1,0,0,-0.02479973,0.00000000
1,fold1:53_class-7,53_class-7,0.97938299,0.97938299,0,1,0,0.00000000,0.00000000,0.97938299,0,0,1,0.00000000,0.00000000,0.97938299,0,0,1,0.00000000,0.00000000
1,fold1:54_class-6,54_class-6,0.77748728,0.94519591,5,1,0,0.16770864,0.00000000,0.94519591,5,0,1,0.16770864,0.00000000,0.77748728,0,1,1,0.00000000,-0.16770864
1,fold1:55_class-9,55_class-9,0.39192608,0.94268119,5,1,0,0.55075511,0.00000000,0.94268119,5,0,1,0.55075511,0.00000000,0.94268119,5,0,1,0.55075511,0.00000000
1,fold1:56_class-8,56_class-8,0.46550506,0.70102537,1,1,0,0.23552030,0.00000000,0.46550506,0,1,1,0.00000000,-0.23552030,0.46550506,0,1,1,0.00000000,-0.23552030
1,fold1:57_class-7,57_class-7,0.69961774,0.94599903,3,1,0,0.24638128,0.00000000,0.69961774,0,1,1,0.00000000,-0.24638128,0.69961774,0,1,1,0.00000000,-0.24638128
1,fold1:58_class-5,58_class-5,0.50872111,0.50743985,3,0,0,-0.00128126,0.00000000,0.50743985,3,0,0,-0.00128126,0.00000000,0.50743985,3,0,0,-0.00128126,0.00000000
1,fold1:59_class-5,59_class-5,0.99272716,0.96160018,4,0,0,-0.03112698,0.00000000,0.96160018,4,0,0,-0.03112698,0.00000000,0.99272716,0,1,1,0.00000000,0.03112698
1,fold1:60_class-6,60_class-6,0.27638334,0.35966772,5,1,0,0.08328438,0.00000000,0.35966772,5,0,1,0.08328438,0.00000000,0.27638334,0,1,1,0.00000000,-0.08328438
1,fold1:61_class-8,61_class-8,0.12588078,0.37996113,2,1,0,0.25408036,0.00000000,0.37996113,2,0,1,0.25408036,0.00000000,0.37996113,2,0,1,0.25408036,0.00000000
1,fold1:62_class-8,62_class-8,0.70798260,0.65614402,5,0,0,-0.05183858,0.00000000,0.70798260,0,1,1,0.00000000,0.05183858,0.70798260,0,1,1,0.00000000,0.05183858
1,fold1:63_class-7,63_class-7,0.90137613,0.77031344,3,0,0,-0.13106269,0.00000000,0.90137613,0,1,1,0.00000000,0.13106269,0.90137613,0,1,1,0.00000000,0.13106269
1,fold1:64_class-6,64_class-6,0.99050975,0.97028184,1,0,0,-0.02022791,0.00000000,0.99050975,0,1,1,0.00000000,0.02022791,0.99050975,0,1,1,0.00000000,0.02022791
1,fold1:65_class-8,65_class-8,0.91535223,0.31197277,5,0,0,-0.60337946,0.00000000,0.31197277,5,0,0,-0.60337946,0.00000000,0.91535223,0,1,1,0.00000000,0.60337946
1,fold1:66_class-8,66_class-8,0.99843836,0.97560090,3,0,0,-0.02283746,0.00000000,0.97560090,3,0,0,-0.02283746,0.00000000,0.97560090,3,0,0,-0.02283746,0.00000000
1,fold1:67_class-9,67_class-9,0.25057989,0.25057989,0,1,0,0.00000000,0.00000000,0.25057989,0,0,1,0.00000000,0.00000000,0.25057989,0,0,1,0.00000000,0.00000000
1,fold1:68_class-9,68_class-9,0.79507238,0.62208664,4,0,0,-0.17298573,0.00000000,0.62208664,4,0,0,-0.17298573,0.00000000,0.62208664,4,0,0,-0.17298573,0.00000000
1,fold1:69_class-6,69_class-6,0.53083599,0.53083599,0,1,0,0.00000000,0.00000000,0.53083599,0,0,1,0.00000000,0.00000000,0.53083599,0,0,1,0.00000000,0.00000000
1,fold1:70_class-7,70_class-7,0.99446607,0.99446607,0,1,0,0.00000000,0.00000000,0.99446607,0,0,1,0.00000000,0.00000000,0.99446607,0,0,1,0.00000000,0.00000000
1,fold1:71_class-7,71_class-7,0.98507011,0.95932662,1,0,0,-0.02574348,0.00000000,0.95932662,1,0,0,-0.02574348,0.00000000,0.95932662,1,0,0,-0.02574348,0.00000000
1,fold1:72_class-6,72_class-6,0.81848460,0.30174184,4,0,0,-0.51674277,0.00000000,0.81848460,0,1,1,0.00000000,0.51674277,0.81848460,0,1,1,0.00000000,0.51674277
1,fold1:73_class-6,73_class-6,0.32037541,0.38332903,1,1,0,0.06295362,0.00000000,0.38332903,1,0,1,0.06295362,0.00000000,0.32037541,0,1,1,0.00000000,-0.06295362
1,fold1:74_class-8,74_class-8,0.46512988,0.40799022,4,0,0,-0.05713966,0.00000000,0.46512988,0,1,1,0.00000000,0.05713966,0.46512988,0,1,1,0.00000000,0.05713966
1,fold1:75_class-8,75_class-8,0.46315891,0.38594317,1,0,0,-0.07721573,0.00000000,0.38594317,1,0,0,-0.07721573,0.00000000,0.38594317,1,0,0,-0.07721573,0.00000000
1,fold1:76_class-8,76_class-8,0.54039907,0.54039907,0,1,0,0.00000000,0.00000000,0.54039907,0,0,1,0.00000000,0.00000000,0.54039907,0,0,1,0.00000000,0.00000000
1,fold1:77_class-8,77_class-8,0.37371787,0.36332285,2,0,0,-0.01039502,0.00000000,0.36332285,2,0,0,-0.01039502,0.00000000,0.37371787,0,1,1,0.00000000,0.01039502
1,fold1:78_class-9,78_class-9,0.38798311,0.38798311,0,1,0,0.00000000,0.00000000,0.38798311,0,0,1,0.00000000,0.00000000,0.38798311,0,0,1,0.00000000,0.00000000
1,fold1:79_class-5,79_class-5,0.99227619,0.81924891,3,0,0,-0.17302728,0.00000000,0.99227619,0,1,1,0.00000000,0.17302728,0.99227619,0,1,1,0.00000000,0.17302728
1,fold1:80_class-7,80_class-7,0.97631699,0.95303237,2,0,0,-0.02328461,0.00000000,0.95303237,2,0,0,-0.02328461,0.00000000,0.95303237,2,0,0,-0.02328461,0.00000000
1,fold1:81_class-8,81_class-8,0.44057900,0.64030480,3,1,0,0.19972581,0.00000000,0.44057900,0,1,1,0.00000000,-0.19972581,0.44057900,0,1,1,0.00000000,-0.19972581
1,fold1:82_class-9,82_class-9,0.99952376,0.95851576,2,0,0,-0.04100800,0.00000000,0.95851576,2,0,0,-0.04100800,0.00000000,0.95851576,2,0,0,-0.04100800,0.00000000
1,fold1:83_class-5,83_class-5,0.96409619,0.93858266,3,0,0,-0.02551353,0.00000000,0.93858266,3,0,0,-0.02551353,0.00000000,0.93858266,3,0,0,-0.02551353,0.00000000
1,fold1:84_class-6,84_class-6,0.50118017,0.79655027,2,1,0,0.29537010,0.00000000,0.79655027,2,0,1,0.29537010,0.00000000,0.50118017,0,1,1,0.00000000,-0.29537010
1,fold1:85_class-8,85_class-8,0.56854385,0.82927442,1,1,0,0.26073056,0.00000000,0.56854385,0,1,1,0.00000000,-0.26073056,0.56854385,0,1,1,0.00000000,-0.26073056
1,fold1:86_class-8,86_class-8,0.28167892,0.34280640,1,1,0,0.06112748,0.00000000,0.34280640,1,0,1,0.06112748,0.00000000,0.34280640,1,0,1,0.06112748,0.00000000
