sample_id,seed,obj_name,baseline_miou,original_miou,support_fg_miou,original_iter,support_fg_iter,support_fg_fallback,original_non_degraded,support_fg_non_degraded,delta_support_fg_vs_original,delta_original_vs_baseline,delta_support_fg_vs_baseline
seed45:665_class-48,45,665_class-48,0.32805872,0.32590783,0.32805872,5,0,1,0,1,0.00215089,-0.00215089,0.00000000
seed45:666_class-36,45,666_class-36,0.71893454,0.58272451,0.58272451,4,4,0,0,0,0.00000000,-0.13621002,-0.13621002
seed45:667_class-72,45,667_class-72,0.29753885,0.90097892,0.90097892,2,2,0,1,1,0.00000000,0.60344008,0.60344008
seed45:668_class-28,45,668_class-28,0.37931952,0.37931952,0.37931952,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:669_class-68,45,669_class-68,0.74736595,0.90075183,0.90075183,1,1,0,1,1,0.00000000,0.15338588,0.15338588
seed45:670_class-52,45,670_class-52,0.59977734,0.45434228,0.59977734,2,0,1,0,1,0.14543507,-0.14543507,0.00000000
seed45:671_class-40,45,671_class-40,0.47166300,0.48280624,0.48280624,1,1,0,1,1,0.00000000,0.01114324,0.01114324
seed45:672_class-36,45,672_class-36,0.43624270,0.43805996,0.43805996,4,4,0,1,1,0.00000000,0.00181726,0.00181726
seed45:673_class-60,45,673_class-60,0.34311205,0.34311205,0.34311205,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:674_class-24,45,674_class-24,0.09716094,0.49572808,0.49572808,5,5,0,1,1,0.00000000,0.39856713,0.39856713
seed45:675_class-76,45,675_class-76,0.39397421,0.39538449,0.39538449,5,5,0,1,1,0.00000000,0.00141028,0.00141028
seed45:676_class-20,45,676_class-20,0.69702429,0.89799714,0.69702429,5,0,1,1,1,-0.20097286,0.20097286,0.00000000
seed45:677_class-12,45,677_class-12,0.45501149,0.46761936,0.46761936,3,3,0,1,1,0.00000000,0.01260787,0.01260787
seed45:678_class-44,45,678_class-44,0.44375643,0.38328475,0.44375643,1,0,1,0,1,0.06047168,-0.06047168,0.00000000
seed45:679_class-68,45,679_class-68,0.20837036,0.73512459,0.73512459,1,1,0,1,1,0.00000000,0.52675423,0.52675423
seed45:680_class-16,45,680_class-16,0.32271805,0.19466205,0.32271805,1,0,1,0,1,0.12805600,-0.12805600,0.00000000
seed45:681_class-44,45,681_class-44,0.39417458,0.39427894,0.39417458,5,0,1,1,1,-0.00010437,0.00010437,0.00000000
seed45:682_class-0,45,682_class-0,0.89420867,0.89420867,0.89420867,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:683_class-36,45,683_class-36,0.52285200,0.48830616,0.48830616,5,5,0,0,0,0.00000000,-0.03454584,-0.03454584
seed45:684_class-56,45,684_class-56,0.42891791,0.42891791,0.42891791,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:685_class-0,45,685_class-0,0.90899777,0.90899777,0.90899777,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:686_class-32,45,686_class-32,0.38751903,0.95946789,0.95946789,3,3,0,1,1,0.00000000,0.57194886,0.57194886
seed45:687_class-12,45,687_class-12,0.33545268,0.33545268,0.33545268,4,4,0,1,1,0.00000000,0.00000000,0.00000000
seed45:688_class-20,45,688_class-20,0.81771868,0.81755006,0.81771868,1,0,1,0,1,0.00016862,-0.00016862,0.00000000
seed45:689_class-28,45,689_class-28,0.42715150,0.42715150,0.42715150,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:690_class-60,45,690_class-60,0.42028108,0.37471884,0.37471884,2,2,0,0,0,0.00000000,-0.04556224,-0.04556224
seed45:691_class-44,45,691_class-44,0.45524281,0.45518506,0.45524281,5,0,1,0,1,0.00005776,-0.00005776,0.00000000
seed45:692_class-36,45,692_class-36,0.43529952,0.47759238,0.47759238,4,4,0,1,1,0.00000000,0.04229286,0.04229286
seed45:693_class-44,45,693_class-44,0.39696786,0.43769845,0.39696786,2,0,1,1,1,-0.04073060,0.04073060,0.00000000
seed45:694_class-56,45,694_class-56,0.42482311,0.43158534,0.43158534,5,5,0,1,1,0.00000000,0.00676224,0.00676224
seed45:695_class-8,45,695_class-8,0.26886562,0.26878187,0.26878187,2,2,0,0,0,0.00000000,-0.00008374,-0.00008374
seed45:696_class-72,45,696_class-72,0.36432126,0.39994559,0.39994559,3,3,0,1,1,0.00000000,0.03562433,0.03562433
seed45:697_class-16,45,697_class-16,0.34905443,0.82015514,0.82015514,5,5,0,1,1,0.00000000,0.47110072,0.47110072
seed45:698_class-36,45,698_class-36,0.46832377,0.49092042,0.49092042,3,3,0,1,1,0.00000000,0.02259666,0.02259666
seed45:699_class-68,45,699_class-68,0.47676519,0.46526214,0.46526214,4,4,0,0,0,0.00000000,-0.01150304,-0.01150304
seed45:700_class-52,45,700_class-52,0.11770985,0.29212630,0.29212630,5,5,0,1,1,0.00000000,0.17441645,0.17441645
seed45:701_class-44,45,701_class-44,0.45093805,0.46074149,0.46074149,4,4,0,1,1,0.00000000,0.00980344,0.00980344
seed45:702_class-16,45,702_class-16,0.90687770,0.93119913,0.93119913,2,2,0,1,1,0.00000000,0.02432144,0.02432144
seed45:703_class-48,45,703_class-48,0.75600672,0.96999526,0.96999526,2,2,0,1,1,0.00000000,0.21398854,0.21398854
seed45:704_class-68,45,704_class-68,0.44913983,0.44913983,0.44913983,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:705_class-32,45,705_class-32,0.45614797,0.44573912,0.45614797,5,0,1,0,1,0.01040885,-0.01040885,0.00000000
seed45:706_class-44,45,706_class-44,0.47093365,0.47965333,0.47965333,3,3,0,1,1,0.00000000,0.00871968,0.00871968
seed45:707_class-68,45,707_class-68,0.45972964,0.48392814,0.48392814,4,4,0,1,1,0.00000000,0.02419850,0.02419850
seed45:708_class-36,45,708_class-36,0.69403249,0.63117057,0.69403249,2,0,1,0,1,0.06286192,-0.06286192,0.00000000
seed45:709_class-68,45,709_class-68,0.44212967,0.38189092,0.44212967,4,0,1,0,1,0.06023875,-0.06023875,0.00000000
seed45:710_class-20,45,710_class-20,0.59402776,0.59567940,0.59567940,2,2,0,1,1,0.00000000,0.00165164,0.00165164
seed45:711_class-0,45,711_class-0,0.11558513,0.11406199,0.11406199,3,3,0,0,0,0.00000000,-0.00152314,-0.00152314
seed45:712_class-48,45,712_class-48,0.75407708,0.42999658,0.42999658,2,2,0,0,0,0.00000000,-0.32408050,-0.32408050
seed45:713_class-52,45,713_class-52,0.81706059,0.81710684,0.81706059,4,0,1,1,1,-0.00004625,0.00004625,0.00000000
seed45:714_class-68,45,714_class-68,0.39283291,0.37563914,0.37563914,4,4,0,0,0,0.00000000,-0.01719376,-0.01719376
seed45:715_class-36,45,715_class-36,0.40759307,0.46517828,0.46517828,2,2,0,1,1,0.00000000,0.05758521,0.05758521
seed45:716_class-0,45,716_class-0,0.39186189,0.39172277,0.39186189,3,0,1,0,1,0.00013912,-0.00013912,0.00000000
seed45:717_class-40,45,717_class-40,0.45514005,0.45501149,0.45501149,5,5,0,0,0,0.00000000,-0.00012857,-0.00012857
seed45:718_class-28,45,718_class-28,0.62145829,0.62109351,0.62145829,5,0,1,0,1,0.00036478,-0.00036478,0.00000000
seed45:719_class-44,45,719_class-44,0.48643619,0.47673520,0.48643619,1,0,1,0,1,0.00970098,-0.00970098,0.00000000
seed45:720_class-0,45,720_class-0,0.24547331,0.24021241,0.24021241,3,3,0,0,0,0.00000000,-0.00526090,-0.00526090
seed45:721_class-8,45,721_class-8,0.35014200,0.35014200,0.35014200,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:722_class-4,45,722_class-4,0.48619330,0.23809659,0.48619330,1,0,1,0,1,0.24809670,-0.24809670,0.00000000
seed45:723_class-8,45,723_class-8,0.40017590,0.67470479,0.67470479,3,3,0,1,1,0.00000000,0.27452889,0.27452889
seed45:724_class-76,45,724_class-76,0.31630230,0.31630230,0.31630230,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:725_class-12,45,725_class-12,0.44193700,0.45842820,0.45842820,3,3,0,1,1,0.00000000,0.01649120,0.01649120
seed45:726_class-36,45,726_class-36,0.41176152,0.42215940,0.42215940,4,4,0,1,1,0.00000000,0.01039788,0.01039788
seed45:727_class-8,45,727_class-8,0.54240525,0.54240525,0.54240525,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:728_class-72,45,728_class-72,0.33946383,0.40130216,0.40130216,5,5,0,1,1,0.00000000,0.06183833,0.06183833
seed45:729_class-72,45,729_class-72,0.65581548,0.65581548,0.65581548,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:730_class-24,45,730_class-24,0.45267102,0.47731847,0.47731847,2,2,0,1,1,0.00000000,0.02464744,0.02464744
seed45:731_class-36,45,731_class-36,0.47754389,0.47586754,0.47754389,2,0,1,0,1,0.00167635,-0.00167635,0.00000000
seed45:732_class-40,45,732_class-40,0.45246792,0.44744042,0.44744042,4,4,0,0,0,0.00000000,-0.00502750,-0.00502750
seed45:733_class-0,45,733_class-0,0.42200753,0.42074162,0.42200753,1,0,1,0,1,0.00126591,-0.00126591,0.00000000
seed45:734_class-72,45,734_class-72,0.40658683,0.40508118,0.40508118,1,1,0,0,0,0.00000000,-0.00150564,-0.00150564
seed45:735_class-68,45,735_class-68,0.42087924,0.42209232,0.42209232,4,4,0,1,1,0.00000000,0.00121307,0.00121307
seed45:736_class-44,45,736_class-44,0.41308269,0.48039684,0.48039684,5,5,0,1,1,0.00000000,0.06731415,0.06731415
seed45:737_class-72,45,737_class-72,0.69960380,0.38742155,0.38742155,5,5,0,0,0,0.00000000,-0.31218225,-0.31218225
seed45:738_class-28,45,738_class-28,0.42973280,0.42915025,0.42973280,2,0,1,0,1,0.00058255,-0.00058255,0.00000000
seed45:739_class-28,45,739_class-28,0.71491730,0.71491730,0.71491730,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:740_class-12,45,740_class-12,0.51710618,0.33528018,0.33528018,1,1,0,0,0,0.00000000,-0.18182600,-0.18182600
seed45:741_class-56,45,741_class-56,0.30706617,0.55272704,0.30706617,2,0,1,1,1,-0.24566087,0.24566087,0.00000000
seed45:742_class-4,45,742_class-4,0.72861630,0.80368340,0.72861630,3,0,1,1,1,-0.07506710,0.07506710,0.00000000
seed45:743_class-36,45,743_class-36,0.94655740,0.94655740,0.94655740,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:744_class-4,45,744_class-4,0.81375790,0.82421172,0.81375790,2,0,1,1,1,-0.01045382,0.01045382,0.00000000
seed45:745_class-76,45,745_class-76,0.35791159,0.37199622,0.35791159,5,0,1,1,1,-0.01408464,0.01408464,0.00000000
seed45:746_class-52,45,746_class-52,0.75525653,0.93547350,0.75525653,3,0,1,1,1,-0.18021697,0.18021697,0.00000000
seed45:747_class-4,45,747_class-4,0.39943042,0.47863218,0.47863218,1,1,0,1,1,0.00000000,0.07920176,0.07920176
seed45:748_class-76,45,748_class-76,0.76049322,0.51942801,0.51942801,3,3,0,0,0,0.00000000,-0.24106520,-0.24106520
seed45:749_class-68,45,749_class-68,0.52978408,0.52978408,0.52978408,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:750_class-56,45,750_class-56,0.44598976,0.44329801,0.44329801,4,4,0,0,0,0.00000000,-0.00269175,-0.00269175
seed45:751_class-16,45,751_class-16,0.65946001,0.51884836,0.51884836,2,2,0,0,0,0.00000000,-0.14061165,-0.14061165
seed45:752_class-16,45,752_class-16,0.94468331,0.63223046,0.94468331,2,0,1,0,1,0.31245285,-0.31245285,0.00000000
seed45:753_class-72,45,753_class-72,0.30281249,0.26563057,0.26563057,5,5,0,0,0,0.00000000,-0.03718191,-0.03718191
seed45:754_class-64,45,754_class-64,0.22012854,0.55492228,0.55492228,3,3,0,1,1,0.00000000,0.33479375,0.33479375
seed45:755_class-0,45,755_class-0,0.71966034,0.67645490,0.71966034,3,0,1,0,1,0.04320544,-0.04320544,0.00000000
seed45:756_class-32,45,756_class-32,0.34545922,0.47410867,0.47410867,2,2,0,1,1,0.00000000,0.12864944,0.12864944
seed45:757_class-64,45,757_class-64,0.45458400,0.46139929,0.46139929,5,5,0,1,1,0.00000000,0.00681528,0.00681528
seed45:758_class-72,45,758_class-72,0.40247238,0.45525745,0.40247238,3,0,1,1,1,-0.05278507,0.05278507,0.00000000
seed45:759_class-16,45,759_class-16,0.47811648,0.40615636,0.40615636,1,1,0,0,0,0.00000000,-0.07196012,-0.07196012
seed45:760_class-72,45,760_class-72,0.42692202,0.46831444,0.42692202,3,0,1,1,1,-0.04139242,0.04139242,0.00000000
seed45:761_class-68,45,761_class-68,0.97027588,0.97468591,0.97468591,3,3,0,1,1,0.00000000,0.00441003,0.00441003
seed45:762_class-76,45,762_class-76,0.27596405,0.27605498,0.27596405,5,0,1,1,1,-0.00009093,0.00009093,0.00000000
seed45:763_class-48,45,763_class-48,0.45422852,0.43295270,0.45422852,3,0,1,0,1,0.02127582,-0.02127582,0.00000000
seed45:764_class-4,45,764_class-4,0.52581656,0.26786450,0.26786450,1,1,0,0,0,0.00000000,-0.25795206,-0.25795206
seed45:765_class-32,45,765_class-32,0.01009096,0.38299221,0.38299221,1,1,0,1,1,0.00000000,0.37290125,0.37290125
seed45:766_class-44,45,766_class-44,0.51087165,0.51519209,0.51087165,2,0,1,1,1,-0.00432044,0.00432044,0.00000000
seed45:767_class-0,45,767_class-0,0.92732775,0.92732775,0.92732775,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:768_class-48,45,768_class-48,0.42969126,0.72505569,0.72505569,3,3,0,1,1,0.00000000,0.29536444,0.29536444
seed45:769_class-48,45,769_class-48,0.86048210,0.86011344,0.86048210,4,0,1,0,1,0.00036865,-0.00036865,0.00000000
seed45:770_class-36,45,770_class-36,0.52727437,0.52854490,0.52854490,2,2,0,1,1,0.00000000,0.00127053,0.00127053
seed45:771_class-8,45,771_class-8,0.54403675,0.48064032,0.48064032,2,2,0,0,0,0.00000000,-0.06339642,-0.06339642
seed45:772_class-56,45,772_class-56,0.35710835,0.43305284,0.43305284,3,3,0,1,1,0.00000000,0.07594448,0.07594448
seed45:773_class-52,45,773_class-52,0.26913166,0.52348858,0.52348858,4,4,0,1,1,0.00000000,0.25435692,0.25435692
seed45:774_class-12,45,774_class-12,0.44090077,0.46599260,0.46599260,5,5,0,1,1,0.00000000,0.02509183,0.02509183
seed45:775_class-64,45,775_class-64,0.95834684,0.95838350,0.95838350,1,1,0,1,1,0.00000000,0.00003666,0.00003666
seed45:776_class-68,45,776_class-68,0.43777606,0.46670067,0.43777606,3,0,1,1,1,-0.02892461,0.02892461,0.00000000
seed45:777_class-32,45,777_class-32,0.76377058,0.80617297,0.80617297,1,1,0,1,1,0.00000000,0.04240239,0.04240239
seed45:778_class-12,45,778_class-12,0.75589776,0.75200731,0.75200731,1,1,0,0,0,0.00000000,-0.00389045,-0.00389045
seed45:779_class-20,45,779_class-20,0.91888958,0.91907603,0.91888958,3,0,1,1,1,-0.00018644,0.00018644,0.00000000
seed45:780_class-4,45,780_class-4,0.93653989,0.93653989,0.93653989,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:781_class-60,45,781_class-60,0.55115777,0.92115545,0.55115777,2,0,1,1,1,-0.36999768,0.36999768,0.00000000
seed45:782_class-28,45,782_class-28,0.50745094,0.50745094,0.50745094,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:783_class-60,45,783_class-60,0.81585407,0.81563252,0.81585407,4,0,1,0,1,0.00022155,-0.00022155,0.00000000
seed45:784_class-32,45,784_class-32,0.48992449,0.48992449,0.48992449,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:785_class-40,45,785_class-40,0.68836755,0.83159655,0.83159655,1,1,0,1,1,0.00000000,0.14322901,0.14322901
seed45:786_class-12,45,786_class-12,0.29905286,0.29984087,0.29984087,5,5,0,1,1,0.00000000,0.00078800,0.00078800
seed45:787_class-20,45,787_class-20,0.21374512,0.21380895,0.21380895,5,5,0,1,1,0.00000000,0.00006384,0.00006384
seed45:788_class-4,45,788_class-4,0.88289213,0.76387322,0.88289213,1,0,1,0,1,0.11901891,-0.11901891,0.00000000
seed45:789_class-72,45,789_class-72,0.83826303,0.85020339,0.85020339,3,3,0,1,1,0.00000000,0.01194036,0.01194036
seed45:790_class-64,45,790_class-64,0.45621410,0.95555425,0.95555425,3,3,0,1,1,0.00000000,0.49934015,0.49934015
seed45:791_class-0,45,791_class-0,0.70265174,0.46803847,0.46803847,1,1,0,0,0,0.00000000,-0.23461327,-0.23461327
seed45:792_class-24,45,792_class-24,0.47972858,0.47508049,0.47508049,2,2,0,0,0,0.00000000,-0.00464809,-0.00464809
seed45:793_class-64,45,793_class-64,0.35998172,0.35998172,0.35998172,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:794_class-48,45,794_class-48,0.47806060,0.58115107,0.47806060,1,0,1,1,1,-0.10309047,0.10309047,0.00000000
seed45:795_class-36,45,795_class-36,0.31358650,0.41323432,0.41323432,1,1,0,1,1,0.00000000,0.09964782,0.09964782
seed45:796_class-48,45,796_class-48,0.42111215,0.43154916,0.43154916,3,3,0,1,1,0.00000000,0.01043701,0.01043701
seed45:797_class-32,45,797_class-32,0.48839241,0.96064371,0.96064371,3,3,0,1,1,0.00000000,0.47225130,0.47225130
seed45:798_class-36,45,798_class-36,0.50784290,0.85956919,0.85956919,1,1,0,1,1,0.00000000,0.35172629,0.35172629
seed45:799_class-0,45,799_class-0,0.41009581,0.35946828,0.41009581,2,0,1,0,1,0.05062753,-0.05062753,0.00000000
seed45:800_class-72,45,800_class-72,0.41955611,0.44266829,0.41955611,3,0,1,1,1,-0.02311218,0.02311218,0.00000000
seed45:801_class-68,45,801_class-68,0.53338420,0.53338420,0.53338420,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:802_class-44,45,802_class-44,0.41233125,0.40488788,0.40488788,5,5,0,0,0,0.00000000,-0.00744337,-0.00744337
seed45:803_class-68,45,803_class-68,0.45640159,0.57920629,0.57920629,2,2,0,1,1,0.00000000,0.12280470,0.12280470
seed45:804_class-36,45,804_class-36,0.50157928,0.53456652,0.53456652,3,3,0,1,1,0.00000000,0.03298724,0.03298724
seed45:805_class-32,45,805_class-32,0.93568593,0.35833970,0.93568593,3,0,1,0,1,0.57734624,-0.57734624,0.00000000
seed45:806_class-48,45,806_class-48,0.95436954,0.79871863,0.95436954,2,0,1,0,1,0.15565091,-0.15565091,0.00000000
seed45:807_class-24,45,807_class-24,0.44307813,0.44310796,0.44307813,4,0,1,1,1,-0.00002983,0.00002983,0.00000000
seed45:808_class-52,45,808_class-52,0.51792514,0.53249490,0.51792514,2,0,1,1,1,-0.01456976,0.01456976,0.00000000
seed45:809_class-60,45,809_class-60,0.70965433,0.56290162,0.70965433,5,0,1,0,1,0.14675272,-0.14675272,0.00000000
seed45:810_class-48,45,810_class-48,0.41896638,0.46284115,0.41896638,2,0,1,1,1,-0.04387477,0.04387477,0.00000000
seed45:811_class-0,45,811_class-0,0.39312521,0.24029206,0.39312521,3,0,1,0,1,0.15283315,-0.15283315,0.00000000
seed45:812_class-72,45,812_class-72,0.31035882,0.31020105,0.31035882,3,0,1,0,1,0.00015777,-0.00015777,0.00000000
seed45:813_class-60,45,813_class-60,0.24142268,0.25839096,0.25839096,5,5,0,1,1,0.00000000,0.01696828,0.01696828
seed45:814_class-76,45,814_class-76,0.50040239,0.49657804,0.50040239,3,0,1,0,1,0.00382435,-0.00382435,0.00000000
seed45:815_class-64,45,815_class-64,0.69960457,0.69467974,0.69467974,2,2,0,0,0,0.00000000,-0.00492483,-0.00492483
seed45:816_class-12,45,816_class-12,0.96442616,0.84057677,0.96442616,2,0,1,0,1,0.12384939,-0.12384939,0.00000000
seed45:817_class-24,45,817_class-24,0.50530303,0.73106706,0.73106706,4,4,0,1,1,0.00000000,0.22576404,0.22576404
seed45:818_class-68,45,818_class-68,0.45493075,0.47288209,0.47288209,4,4,0,1,1,0.00000000,0.01795134,0.01795134
seed45:819_class-72,45,819_class-72,0.06080711,0.04572703,0.06080711,4,0,1,0,1,0.01508008,-0.01508008,0.00000000
seed45:820_class-32,45,820_class-32,0.60196239,0.45990109,0.60196239,1,0,1,0,1,0.14206129,-0.14206129,0.00000000
seed45:821_class-68,45,821_class-68,0.44826075,0.46452609,0.46452609,3,3,0,1,1,0.00000000,0.01626533,0.01626533
seed45:822_class-60,45,822_class-60,0.86479312,0.86479312,0.86479312,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:823_class-64,45,823_class-64,0.39382052,0.39382052,0.39382052,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:824_class-0,45,824_class-0,0.63392830,0.60890001,0.63392830,5,0,1,0,1,0.02502829,-0.02502829,0.00000000
seed45:825_class-48,45,825_class-48,0.06542069,0.06546343,0.06546343,5,5,0,1,1,0.00000000,0.00004274,0.00004274
seed45:826_class-72,45,826_class-72,0.45808986,0.47285929,0.47285929,3,3,0,1,1,0.00000000,0.01476943,0.01476943
seed45:827_class-60,45,827_class-60,0.23533964,0.43947098,0.43947098,3,3,0,1,1,0.00000000,0.20413134,0.20413134
seed45:828_class-32,45,828_class-32,0.58924145,0.82652450,0.82652450,4,4,0,1,1,0.00000000,0.23728305,0.23728305
seed45:829_class-76,45,829_class-76,0.46906227,0.46370620,0.46370620,2,2,0,0,0,0.00000000,-0.00535607,-0.00535607
seed45:830_class-56,45,830_class-56,0.34630522,0.34630522,0.34630522,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:831_class-20,45,831_class-20,0.24285462,0.24302815,0.24302815,5,5,0,1,1,0.00000000,0.00017352,0.00017352
seed45:832_class-36,45,832_class-36,0.43698850,0.43310514,0.43698850,5,0,1,0,1,0.00388336,-0.00388336,0.00000000
seed45:833_class-0,45,833_class-0,0.28496566,0.29190454,0.28496566,4,0,1,1,1,-0.00693887,0.00693887,0.00000000
seed45:834_class-28,45,834_class-28,0.89544070,0.89588267,0.89544070,1,0,1,1,1,-0.00044197,0.00044197,0.00000000
seed45:835_class-52,45,835_class-52,0.96796346,0.96853220,0.96796346,4,0,1,1,1,-0.00056875,0.00056875,0.00000000
seed45:836_class-48,45,836_class-48,0.53779447,0.62704200,0.53779447,1,0,1,1,1,-0.08924752,0.08924752,0.00000000
seed45:837_class-56,45,837_class-56,0.35005254,0.35005254,0.35005254,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:838_class-8,45,838_class-8,0.83119988,0.83388734,0.83388734,4,4,0,1,1,0.00000000,0.00268745,0.00268745
seed45:839_class-16,45,839_class-16,0.41675791,0.41870037,0.41870037,1,1,0,1,1,0.00000000,0.00194246,0.00194246
seed45:840_class-48,45,840_class-48,0.55575949,0.95354909,0.95354909,1,1,0,1,1,0.00000000,0.39778960,0.39778960
seed45:841_class-64,45,841_class-64,0.94737124,0.95167261,0.94737124,3,0,1,1,1,-0.00430137,0.00430137,0.00000000
seed45:842_class-64,45,842_class-64,0.48313430,0.39162356,0.39162356,2,2,0,0,0,0.00000000,-0.09151074,-0.09151074
seed45:843_class-32,45,843_class-32,0.43055037,0.47939432,0.47939432,5,5,0,1,1,0.00000000,0.04884395,0.04884395
seed45:844_class-52,45,844_class-52,0.35397840,0.37879950,0.37879950,2,2,0,1,1,0.00000000,0.02482110,0.02482110
seed45:845_class-40,45,845_class-40,0.60095239,0.60095239,0.60095239,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:846_class-76,45,846_class-76,0.75220740,0.75776649,0.75220740,1,0,1,1,1,-0.00555909,0.00555909,0.00000000
seed45:847_class-72,45,847_class-72,0.55187666,0.77650774,0.55187666,1,0,1,1,1,-0.22463107,0.22463107,0.00000000
seed45:848_class-48,45,848_class-48,0.52909654,0.52909654,0.52909654,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:849_class-36,45,849_class-36,0.88203549,0.88409024,0.88409024,3,3,0,1,1,0.00000000,0.00205475,0.00205475
seed45:850_class-52,45,850_class-52,0.71945757,0.64974499,0.71945757,5,0,1,0,1,0.06971258,-0.06971258,0.00000000
seed45:851_class-72,45,851_class-72,0.41180626,0.41180626,0.41180626,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:852_class-40,45,852_class-40,0.32996562,0.46579942,0.32996562,2,0,1,1,1,-0.13583380,0.13583380,0.00000000
seed45:853_class-56,45,853_class-56,0.49765456,0.49884278,0.49884278,5,5,0,1,1,0.00000000,0.00118822,0.00118822
seed45:854_class-12,45,854_class-12,0.59349948,0.59349948,0.59349948,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:855_class-0,45,855_class-0,0.89907831,0.63097703,0.63097703,4,4,0,0,0,0.00000000,-0.26810127,-0.26810127
seed45:856_class-52,45,856_class-52,0.39158815,0.39087260,0.39087260,3,3,0,0,0,0.00000000,-0.00071555,-0.00071555
seed45:857_class-56,45,857_class-56,0.58837461,0.53492838,0.53492838,4,4,0,0,0,0.00000000,-0.05344623,-0.05344623
seed45:858_class-20,45,858_class-20,0.94127077,0.93926346,0.93926346,4,4,0,0,0,0.00000000,-0.00200731,-0.00200731
seed45:859_class-60,45,859_class-60,0.23339348,0.22518903,0.23339348,2,0,1,0,1,0.00820445,-0.00820445,0.00000000
seed45:860_class-8,45,860_class-8,0.32225320,0.75740582,0.75740582,3,3,0,1,1,0.00000000,0.43515262,0.43515262
seed45:861_class-60,45,861_class-60,0.35692856,0.35692856,0.35692856,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:862_class-64,45,862_class-64,0.26975125,0.39923564,0.39923564,3,3,0,1,1,0.00000000,0.12948439,0.12948439
seed45:863_class-48,45,863_class-48,0.52753568,0.52899921,0.52899921,5,5,0,1,1,0.00000000,0.00146353,0.00146353
seed45:864_class-4,45,864_class-4,0.39374009,0.39336291,0.39374009,3,0,1,0,1,0.00037718,-0.00037718,0.00000000
seed45:865_class-64,45,865_class-64,0.40794244,0.41277522,0.41277522,4,4,0,1,1,0.00000000,0.00483277,0.00483277
seed45:866_class-56,45,866_class-56,0.41346470,0.48013595,0.48013595,2,2,0,1,1,0.00000000,0.06667125,0.06667125
seed45:867_class-56,45,867_class-56,0.46147940,0.49167237,0.49167237,2,2,0,1,1,0.00000000,0.03019297,0.03019297
seed45:868_class-0,45,868_class-0,0.53709906,0.53709906,0.53709906,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed45:869_class-76,45,869_class-76,0.71481609,0.84094179,0.84094179,1,1,0,1,1,0.00000000,0.12612569,0.12612569
seed45:870_class-20,45,870_class-20,0.64595747,0.64870501,0.64870501,4,4,0,1,1,0.00000000,0.00274754,0.00274754
seed45:871_class-16,45,871_class-16,0.62260348,0.62280446,0.62260348,4,0,1,1,1,-0.00020099,0.00020099,0.00000000
seed45:872_class-76,45,872_class-76,0.17345262,0.17319547,0.17345262,3,0,1,0,1,0.00025715,-0.00025715,0.00000000
seed45:873_class-16,45,873_class-16,0.86113656,0.86052245,0.86052245,5,5,0,0,0,0.00000000,-0.00061411,-0.00061411
seed45:874_class-48,45,874_class-48,0.34140477,0.22644013,0.22644013,3,3,0,0,0,0.00000000,-0.11496463,-0.11496463
seed45:875_class-20,45,875_class-20,0.92103469,0.93028200,0.92103469,4,0,1,1,1,-0.00924730,0.00924730,0.00000000
seed45:876_class-0,45,876_class-0,0.15623365,0.28661644,0.28661644,4,4,0,1,1,0.00000000,0.13038279,0.13038279
seed45:877_class-4,45,877_class-4,0.36458635,0.70006770,0.70006770,5,5,0,1,1,0.00000000,0.33548135,0.33548135
seed45:878_class-60,45,878_class-60,0.30670610,0.30670610,0.30670610,0,0,0,1,1,0.00000000,0.00000000,0.00000000
